tag;subject;activity;rawPosX;rawPosY;rawPosZ;desPosX;desPosY;desPosZ;finalPosX;finalPosY;finalPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;desRotX;desRotY;desRotZ;desRotW;finalRotX;finalRotY;finalRotZ;finalRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
head;Subject_7;Krieger_3;0.154012;-0.00842124;0.988033;0;0;0;0;0;0;0.73148;0.0020776;-0.0192877;0.0020776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.01
hip;Subject_7;Krieger_3;0.195322;0.0665131;0.978481;0;0;0;0;0;0;0.674116;0.0737336;0.0462592;0.0737336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.01
lHand;Subject_7;Krieger_3;0.457549;-0.238535;0.856592;0;0;0;0;0;0;0.706195;0.275801;-0.239781;0.275801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.01
rHand;Subject_7;Krieger_3;-0.0745834;-0.3327;0.940079;0;0;0;0;0;0;0.637252;-0.263576;0.315499;-0.263576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.01
lFoot;Subject_7;Krieger_3;0.955805;0.179641;0.232735;0;0;0;0;0;0;-0.977854;0.0716278;-0.0370724;0.0716278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.01
rFoot;Subject_7;Krieger_3;0.924024;0.235422;0.301257;0;0;0;0;0;0;-0.976361;0.136394;0.0173057;0.136394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.01
head;Subject_7;Krieger_3;0.154041;-0.0082125;0.98803;0;0;0;0;0;0;0.731294;0.00163043;-0.0191712;0.00163043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.02
hip;Subject_7;Krieger_3;0.195573;0.0667162;0.978417;0;0;0;0;0;0;0.673973;0.0733109;0.04597;0.0733109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.02
lHand;Subject_7;Krieger_3;0.457256;-0.238628;0.856723;0;0;0;0;0;0;0.706851;0.275608;-0.23907;0.275608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.02
rHand;Subject_7;Krieger_3;-0.0744234;-0.332657;0.940107;0;0;0;0;0;0;0.637388;-0.263426;0.315552;-0.263426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.02
lFoot;Subject_7;Krieger_3;0.955796;0.179297;0.233037;0;0;0;0;0;0;-0.977877;0.0714507;-0.0370623;0.0714507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.02
rFoot;Subject_7;Krieger_3;0.924025;0.234724;0.301798;0;0;0;0;0;0;-0.976321;0.13673;0.01732;0.13673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.02
head;Subject_7;Krieger_3;0.154073;-0.00797827;0.988027;0;0;0;0;0;0;0.731139;0.00111124;-0.0190684;0.00111124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.03
hip;Subject_7;Krieger_3;0.195791;0.0665845;0.978383;0;0;0;0;0;0;0.673915;0.0729827;0.0457771;0.0729827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.03
lHand;Subject_7;Krieger_3;0.457107;-0.238602;0.85681;0;0;0;0;0;0;0.707548;0.275088;-0.238258;0.275088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.03
rHand;Subject_7;Krieger_3;-0.0743737;-0.332489;0.94017;0;0;0;0;0;0;0.637677;-0.263132;0.315722;-0.263132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.03
lFoot;Subject_7;Krieger_3;0.955798;0.17964;0.232766;0;0;0;0;0;0;-0.977915;0.0717338;-0.0368391;0.0717338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.03
rFoot;Subject_7;Krieger_3;0.92395;0.234903;0.301888;0;0;0;0;0;0;-0.976279;0.136929;0.0174689;0.136929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.03
head;Subject_7;Krieger_3;0.15402;-0.00770774;0.988038;0;0;0;0;0;0;0.730934;0.000736939;-0.0189289;0.000736939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.04
hip;Subject_7;Krieger_3;0.195942;0.0667905;0.978338;0;0;0;0;0;0;0.673845;0.0727094;0.0455749;0.0727094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.04
lHand;Subject_7;Krieger_3;0.456838;-0.238458;0.856993;0;0;0;0;0;0;0.708371;0.274933;-0.237611;0.274933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.04
rHand;Subject_7;Krieger_3;-0.0743134;-0.332268;0.940253;0;0;0;0;0;0;0.63824;-0.262658;0.315688;-0.262658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.04
lFoot;Subject_7;Krieger_3;0.955767;0.179716;0.232832;0;0;0;0;0;0;-0.977931;0.071614;-0.0366512;0.071614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.04
rFoot;Subject_7;Krieger_3;0.923946;0.234941;0.301871;0;0;0;0;0;0;-0.976319;0.136683;0.0174791;0.136683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.04
head;Subject_7;Krieger_3;0.154021;-0.00749967;0.988039;0;0;0;0;0;0;0.730738;0.000381691;-0.0189329;0.000381691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.05
hip;Subject_7;Krieger_3;0.195984;0.067083;0.97831;0;0;0;0;0;0;0.673747;0.072724;0.0455451;0.072724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1575.05
