tag;subject;activity;rawPosX;rawPosY;rawPosZ;desPosX;desPosY;desPosZ;finalPosX;finalPosY;finalPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;desRotX;desRotY;desRotZ;desRotW;finalRotX;finalRotY;finalRotZ;finalRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
head;Subject_1;Krieger_2;0.0616858;-0.013943;0.997998;0;0;0;0;0;0;0.638846;0.0813161;0.0171436;0.0813161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.48
hip;Subject_1;Krieger_2;0.101601;-0.0142829;0.994723;0;0;0;0;0;0;0.553378;-0.0209099;-0.032173;-0.0209099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.48
lHand;Subject_1;Krieger_2;0.33494;-0.0958961;0.937347;0;0;0;0;0;0;0.00400055;0.362796;-0.931832;0.362796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.48
rHand;Subject_1;Krieger_2;-0.0761679;-0.12411;0.989341;0;0;0;0;0;0;-0.0752348;-0.267486;0.960575;-0.267486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.48
lFoot;Subject_1;Krieger_2;0.964712;0.0268271;0.261939;0;0;0;0;0;0;-0.980458;-0.0740791;-0.072989;-0.0740791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.48
rFoot;Subject_1;Krieger_2;-0.402816;0.211844;0.890428;0;0;0;0;0;0;-0.980669;0.112267;0.0361875;0.112267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.48
head;Subject_1;Krieger_2;0.061762;-0.0139867;0.997993;0;0;0;0;0;0;0.638967;0.0813653;0.0170892;0.0813653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.5
hip;Subject_1;Krieger_2;0.101717;-0.0144832;0.994708;0;0;0;0;0;0;0.553268;-0.0209179;-0.0320891;-0.0209179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.5
lHand;Subject_1;Krieger_2;0.335218;-0.0959847;0.937238;0;0;0;0;0;0;0.00416889;0.36311;-0.931709;0.36311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.5
rHand;Subject_1;Krieger_2;-0.0761224;-0.124253;0.989326;0;0;0;0;0;0;-0.0755122;-0.267098;0.960662;-0.267098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.5
lFoot;Subject_1;Krieger_2;0.964679;0.0265754;0.262085;0;0;0;0;0;0;-0.980492;-0.0738474;-0.0726321;-0.0738474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.5
rFoot;Subject_1;Krieger_2;-0.402563;0.212331;0.890426;0;0;0;0;0;0;-0.980648;0.112406;0.0360882;0.112406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.5
head;Subject_1;Krieger_2;0.0617811;-0.0139952;0.997992;0;0;0;0;0;0;0.639172;0.0814368;0.0169163;0.0814368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.51
hip;Subject_1;Krieger_2;0.101712;-0.0145644;0.994707;0;0;0;0;0;0;0.553493;-0.0209948;-0.032324;-0.0209948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.51
lHand;Subject_1;Krieger_2;0.335233;-0.0960931;0.937222;0;0;0;0;0;0;0.00439772;0.363245;-0.931657;0.363245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.51
rHand;Subject_1;Krieger_2;-0.0764262;-0.123881;0.98935;0;0;0;0;0;0;-0.0724804;-0.267515;0.960795;-0.267515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.51
lFoot;Subject_1;Krieger_2;0.964593;0.0266817;0.262391;0;0;0;0;0;0;-0.980508;-0.073394;-0.0725004;-0.073394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.51
rFoot;Subject_1;Krieger_2;-0.404155;0.212141;0.88975;0;0;0;0;0;0;-0.980665;0.112235;0.0363195;0.112235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.51
head;Subject_1;Krieger_2;0.0618004;-0.0140211;0.99799;0;0;0;0;0;0;0.639339;0.0815765;0.0167135;0.0815765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.52
hip;Subject_1;Krieger_2;0.101564;-0.0142138;0.994727;0;0;0;0;0;0;0.553813;-0.0210384;-0.0321726;-0.0210384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.52
lHand;Subject_1;Krieger_2;0.335357;-0.096193;0.937167;0;0;0;0;0;0;0.00451433;0.363247;-0.931662;0.363247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.52
rHand;Subject_1;Krieger_2;-0.0764749;-0.123843;0.989351;0;0;0;0;0;0;-0.0704984;-0.267953;0.960826;-0.267953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.52
lFoot;Subject_1;Krieger_2;0.964527;0.0269586;0.262603;0;0;0;0;0;0;-0.980434;-0.0734785;-0.0731652;-0.0734785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.52
rFoot;Subject_1;Krieger_2;-0.404672;0.212617;0.889401;0;0;0;0;0;0;-0.980644;0.112253;0.0364618;0.112253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.52
head;Subject_1;Krieger_2;0.0618471;-0.0141073;0.997986;0;0;0;0;0;0;0.639451;0.0817379;0.0164012;0.0817379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.53
hip;Subject_1;Krieger_2;0.101733;-0.0143307;0.994708;0;0;0;0;0;0;0.554307;-0.0210331;-0.0317823;-0.0210331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.53
lHand;Subject_1;Krieger_2;0.335509;-0.0962777;0.937104;0;0;0;0;0;0;0.00442297;0.36316;-0.931701;0.36316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.53
rHand;Subject_1;Krieger_2;-0.076401;-0.123878;0.989352;0;0;0;0;0;0;-0.0686865;-0.268375;0.960841;-0.268375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.53
lFoot;Subject_1;Krieger_2;0.964557;0.0271088;0.26248;0;0;0;0;0;0;-0.980411;-0.0740101;-0.0731352;-0.0740101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.53
rFoot;Subject_1;Krieger_2;-0.403753;0.213883;0.889515;0;0;0;0;0;0;-0.980621;0.112334;0.0364769;0.112334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.53
head;Subject_1;Krieger_2;0.0619568;-0.0141574;0.997978;0;0;0;0;0;0;0.63961;0.0819097;0.0161151;0.0819097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.54
hip;Subject_1;Krieger_2;0.101857;-0.0143956;0.994695;0;0;0;0;0;0;0.554451;-0.0208127;-0.0312472;-0.0208127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.54
lHand;Subject_1;Krieger_2;0.335571;-0.0963729;0.937072;0;0;0;0;0;0;0.00460654;0.362845;-0.931825;0.362845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.54
rHand;Subject_1;Krieger_2;-0.0762684;-0.124118;0.989332;0;0;0;0;0;0;-0.068567;-0.268351;0.960853;-0.268351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.54
lFoot;Subject_1;Krieger_2;0.96457;0.0267988;0.262462;0;0;0;0;0;0;-0.980516;-0.0741493;-0.0722595;-0.0741493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.54
rFoot;Subject_1;Krieger_2;-0.403466;0.214133;0.889585;0;0;0;0;0;0;-0.980613;0.112185;0.0365863;0.112185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.54
head;Subject_1;Krieger_2;0.0620068;-0.0142054;0.997975;0;0;0;0;0;0;0.639709;0.0818914;0.0160503;0.0818914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.55
hip;Subject_1;Krieger_2;0.101688;-0.0141394;0.994716;0;0;0;0;0;0;0.554162;-0.0205928;-0.0310157;-0.0205928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.55
lHand;Subject_1;Krieger_2;0.335601;-0.0965388;0.937044;0;0;0;0;0;0;0.00494998;0.362363;-0.93201;0.362363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1231.55
