tag;subject;activity;rawPosX;rawPosY;rawPosZ;desPosX;desPosY;desPosZ;finalPosX;finalPosY;finalPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;desRotX;desRotY;desRotZ;desRotW;finalRotX;finalRotY;finalRotZ;finalRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
head;Subject_4;Krieger_2;0.0946149;0.274044;0.957052;0;0;0;0;0;0;0.709088;-0.0399925;0.004324;-0.0399925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.924
hip;Subject_4;Krieger_2;0.149132;0.46539;0.872451;0;0;0;0;0;0;0.555914;0.00300591;-0.000410947;0.00300591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.924
lHand;Subject_4;Krieger_2;0.528763;0.302203;0.793148;0;0;0;0;0;0;0.205648;0.374152;-0.883866;0.374152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.924
rHand;Subject_4;Krieger_2;-0.188602;0.345983;0.919089;0;0;0;0;0;0;0.0943498;-0.42575;0.89599;-0.42575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.924
lFoot;Subject_4;Krieger_2;0.477873;0.86862;0.130905;0;0;0;0;0;0;-0.986826;-0.00676352;-0.0417546;-0.00676352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.924
rFoot;Subject_4;Krieger_2;0.094395;0.986763;0.131862;0;0;0;0;0;0;-0.984324;-0.0235038;0.047082;-0.0235038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.924
head;Subject_4;Krieger_2;0.094764;0.274006;0.957048;0;0;0;0;0;0;0.709102;-0.0399416;0.00404538;-0.0399416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.936
hip;Subject_4;Krieger_2;0.14902;0.465434;0.872448;0;0;0;0;0;0;0.556074;0.00319346;-0.000311191;0.00319346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.936
lHand;Subject_4;Krieger_2;0.528566;0.30181;0.793428;0;0;0;0;0;0;0.205438;0.373142;-0.884233;0.373142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.936
rHand;Subject_4;Krieger_2;-0.188651;0.345122;0.919403;0;0;0;0;0;0;0.0960949;-0.424768;0.896193;-0.424768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.936
lFoot;Subject_4;Krieger_2;0.477823;0.868652;0.130877;0;0;0;0;0;0;-0.986821;-0.00667846;-0.0418688;-0.00667846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.936
rFoot;Subject_4;Krieger_2;0.0944109;0.986768;0.131814;0;0;0;0;0;0;-0.984317;-0.0236557;0.0470979;-0.0236557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.936
head;Subject_4;Krieger_2;0.0948905;0.274029;0.957029;0;0;0;0;0;0;0.709186;-0.0398187;0.00373355;-0.0398187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.948
hip;Subject_4;Krieger_2;0.148808;0.466114;0.87212;0;0;0;0;0;0;0.556088;0.00345758;-0.000262986;0.00345758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.948
lHand;Subject_4;Krieger_2;0.528338;0.301459;0.793714;0;0;0;0;0;0;0.205014;0.372261;-0.884665;0.372261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.948
rHand;Subject_4;Krieger_2;-0.188851;0.344205;0.919706;0;0;0;0;0;0;0.0981368;-0.423139;0.896634;-0.423139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.948
lFoot;Subject_4;Krieger_2;0.477823;0.868644;0.130929;0;0;0;0;0;0;-0.986816;-0.00677326;-0.0418406;-0.00677326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.948
rFoot;Subject_4;Krieger_2;0.0944049;0.986774;0.131773;0;0;0;0;0;0;-0.984327;-0.0235782;0.0470666;-0.0235782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.948
head;Subject_4;Krieger_2;0.0950339;0.274041;0.957011;0;0;0;0;0;0;0.709291;-0.0396604;0.0034507;-0.0396604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.959
hip;Subject_4;Krieger_2;0.148705;0.466183;0.872101;0;0;0;0;0;0;0.556195;0.00359069;-0.000246614;0.00359069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.959
lHand;Subject_4;Krieger_2;0.528137;0.301393;0.793873;0;0;0;0;0;0;0.204638;0.371458;-0.885009;0.371458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.959
rHand;Subject_4;Krieger_2;-0.188547;0.343261;0.920121;0;0;0;0;0;0;0.101477;-0.421286;0.896972;-0.421286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.959
lFoot;Subject_4;Krieger_2;0.477829;0.868635;0.130971;0;0;0;0;0;0;-0.986826;-0.00668696;-0.0419812;-0.00668696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.959
rFoot;Subject_4;Krieger_2;0.0944305;0.98678;0.131716;0;0;0;0;0;0;-0.984343;-0.0235551;0.0469196;-0.0235551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.959
head;Subject_4;Krieger_2;0.0951227;0.274155;0.956969;0;0;0;0;0;0;0.709321;-0.0396053;0.00326043;-0.0396053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.97
hip;Subject_4;Krieger_2;0.14862;0.466231;0.87209;0;0;0;0;0;0;0.556145;0.00369972;-0.0001139;0.00369972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.97
lHand;Subject_4;Krieger_2;0.527869;0.301067;0.794175;0;0;0;0;0;0;0.204228;0.370826;-0.885345;0.370826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.97
rHand;Subject_4;Krieger_2;-0.188745;0.342727;0.920279;0;0;0;0;0;0;0.104489;-0.419132;0.897436;-0.419132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.97
lFoot;Subject_4;Krieger_2;0.477526;0.868874;0.13049;0;0;0;0;0;0;-0.986834;-0.0067646;-0.0421819;-0.0067646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.97
rFoot;Subject_4;Krieger_2;0.0942032;0.986863;0.131251;0;0;0;0;0;0;-0.98436;-0.0234995;0.0468369;-0.0234995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390.97
