tag;subject;activity;rawPosX;rawPosY;rawPosZ;desPosX;desPosY;desPosZ;finalPosX;finalPosY;finalPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;desRotX;desRotY;desRotZ;desRotW;finalRotX;finalRotY;finalRotZ;finalRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
head;Subject_10;Krieger_1;-0.00147906;0.0560212;0.998428;0;0;0;0;0;0;0.662937;0.0464048;-0.0206013;0.0464048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;621.09
hip;Subject_10;Krieger_1;-0.0351202;0.122853;0.991803;0;0;0;0;0;0;0.507661;0.0487714;0.00267432;0.0487714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;621.09
lHand;Subject_10;Krieger_1;0.416618;-0.0758095;0.905915;0;0;0;0;0;0;0.466422;0.455637;-0.656605;0.455637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;621.09
rHand;Subject_10;Krieger_1;-0.379163;-0.149105;0.913238;0;0;0;0;0;0;-0.354917;0.430745;-0.732533;0.430745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;621.09
lFoot;Subject_10;Krieger_1;0.265519;0.859207;0.437336;0;0;0;0;0;0;0.973233;0.0196833;0.00807092;0.0196833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;621.09
rFoot;Subject_10;Krieger_1;-0.667983;0.62627;0.401975;0;0;0;0;0;0;-0.986497;-0.0253742;0.0340284;-0.0253742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;621.09
head;Subject_10;Krieger_1;-0.00140888;0.0561594;0.998421;0;0;0;0;0;0;0.662534;0.0463322;-0.0207416;0.0463322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;621.102
hip;Subject_10;Krieger_1;-0.035008;0.122777;0.991817;0;0;0;0;0;0;0.507386;0.0487853;0.00263609;0.0487853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;621.102
lHand;Subject_10;Krieger_1;0.416496;-0.0751041;0.90603;0;0;0;0;0;0;0.466512;0.455594;-0.656792;0.455594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;621.102
rHand;Subject_10;Krieger_1;-0.379139;-0.148831;0.913292;0;0;0;0;0;0;-0.354298;0.430569;-0.732826;0.430569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;621.102
