tag;subject;activity;rawPosX;rawPosY;rawPosZ;desPosX;desPosY;desPosZ;finalPosX;finalPosY;finalPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;desRotX;desRotY;desRotZ;desRotW;finalRotX;finalRotY;finalRotZ;finalRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
head;Subject_6;Krieger_1;0.160252;-0.0492317;0.985848;0;0;0;0;0;0;0.709074;-0.0313637;0.0212802;-0.0313637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.35
hip;Subject_6;Krieger_1;0.270932;-0.0123891;0.962519;0;0;0;0;0;0;-0.540013;-0.0110166;-0.0336579;-0.0110166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.35
lHand;Subject_6;Krieger_1;0.472499;-0.185659;0.861554;0;0;0;0;0;0;0.032146;0.421687;-0.897767;0.421687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.35
rHand;Subject_6;Krieger_1;0.0105119;-0.153911;0.988029;0;0;0;0;0;0;0.0408552;0.411172;-0.908425;0.411172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.35
lFoot;Subject_6;Krieger_1;0.978699;-0.111041;0.17268;0;0;0;0;0;0;-0.987077;-0.00356066;-0.0517658;-0.00356066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.35
rFoot;Subject_6;Krieger_1;0.914712;-0.061268;0.399436;0;0;0;0;0;0;-0.980892;0.0729282;0.0371482;0.0729282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.35
head;Subject_6;Krieger_1;0.160286;-0.049153;0.985846;0;0;0;0;0;0;0.708935;-0.0315048;0.0209955;-0.0315048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.362
hip;Subject_6;Krieger_1;0.270899;-0.0123373;0.962529;0;0;0;0;0;0;-0.540017;-0.011208;-0.0340258;-0.011208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.362
lHand;Subject_6;Krieger_1;0.472584;-0.185674;0.861504;0;0;0;0;0;0;0.0336251;0.42199;-0.89736;0.42199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.362
rHand;Subject_6;Krieger_1;0.00951308;-0.153829;0.988052;0;0;0;0;0;0;0.0423077;0.40934;-0.908874;0.40934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.362
lFoot;Subject_6;Krieger_1;0.97869;-0.111067;0.172712;0;0;0;0;0;0;-0.987035;-0.00330537;-0.0518938;-0.00330537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.362
rFoot;Subject_6;Krieger_1;0.914689;-0.0610648;0.399518;0;0;0;0;0;0;-0.980866;0.0726936;0.0370733;0.0726936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.362
head;Subject_6;Krieger_1;0.160358;-0.0489842;0.985843;0;0;0;0;0;0;0.708762;-0.031708;0.020674;-0.031708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.373
hip;Subject_6;Krieger_1;0.270861;-0.0122254;0.962541;0;0;0;0;0;0;-0.539947;-0.011433;-0.0343171;-0.011433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.373
lHand;Subject_6;Krieger_1;0.472631;-0.185759;0.86146;0;0;0;0;0;0;0.0360331;0.422174;-0.89685;0.422174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.373
rHand;Subject_6;Krieger_1;0.00784016;-0.152805;0.988225;0;0;0;0;0;0;0.0451002;0.405574;-0.909791;0.405574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.373
lFoot;Subject_6;Krieger_1;0.978749;-0.110724;0.172597;0;0;0;0;0;0;-0.987012;-0.00302299;-0.0518743;-0.00302299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.373
rFoot;Subject_6;Krieger_1;0.91449;-0.0612085;0.399952;0;0;0;0;0;0;-0.980847;0.0724307;0.0374409;0.0724307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.373
head;Subject_6;Krieger_1;0.160335;-0.0488457;0.985853;0;0;0;0;0;0;0.708752;-0.0319219;0.0203412;-0.0319219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.384
hip;Subject_6;Krieger_1;0.270803;-0.0122311;0.962557;0;0;0;0;0;0;-0.539902;-0.0115951;-0.0344623;-0.0115951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.384
lHand;Subject_6;Krieger_1;0.472941;-0.185972;0.861244;0;0;0;0;0;0;0.0375576;0.422217;-0.896575;0.422217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.384
rHand;Subject_6;Krieger_1;0.00808615;-0.153039;0.988187;0;0;0;0;0;0;0.0473266;0.40543;-0.909988;0.40543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.384
lFoot;Subject_6;Krieger_1;0.978767;-0.110561;0.1726;0;0;0;0;0;0;-0.98698;-0.00294589;-0.051866;-0.00294589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.384
rFoot;Subject_6;Krieger_1;0.914481;-0.0617445;0.39989;0;0;0;0;0;0;-0.980864;0.0719576;0.0375513;0.0719576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.384
head;Subject_6;Krieger_1;0.160382;-0.0487411;0.985851;0;0;0;0;0;0;0.708733;-0.0320302;0.0199334;-0.0320302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.395
hip;Subject_6;Krieger_1;0.270765;-0.0122328;0.962568;0;0;0;0;0;0;-0.539891;-0.011602;-0.0344275;-0.011602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.395
lHand;Subject_6;Krieger_1;0.473038;-0.186079;0.861168;0;0;0;0;0;0;0.0390463;0.422067;-0.896406;0.422067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.395
rHand;Subject_6;Krieger_1;0.00785459;-0.153064;0.988185;0;0;0;0;0;0;0.0490622;0.406712;-0.909433;0.406712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.395
lFoot;Subject_6;Krieger_1;0.978796;-0.110443;0.172513;0;0;0;0;0;0;-0.986962;-0.00297818;-0.0518911;-0.00297818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.395
rFoot;Subject_6;Krieger_1;0.914582;-0.0613018;0.399727;0;0;0;0;0;0;-0.980856;0.0715001;0.0374985;0.0715001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.395
head;Subject_6;Krieger_1;0.160436;-0.0487028;0.985844;0;0;0;0;0;0;0.708718;-0.032212;0.0196186;-0.032212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.408
hip;Subject_6;Krieger_1;0.270716;-0.0121677;0.962582;0;0;0;0;0;0;-0.539886;-0.011482;-0.0342136;-0.011482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.408
lHand;Subject_6;Krieger_1;0.473049;-0.186577;0.861054;0;0;0;0;0;0;0.0400805;0.421774;-0.89645;0.421774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.408
rHand;Subject_6;Krieger_1;0.00812309;-0.15319;0.988163;0;0;0;0;0;0;0.050341;0.408684;-0.908662;0.408684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.408
lFoot;Subject_6;Krieger_1;0.978755;-0.110531;0.17269;0;0;0;0;0;0;-0.986945;-0.00291474;-0.0517819;-0.00291474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.408
rFoot;Subject_6;Krieger_1;0.914201;-0.0635318;0.40025;0;0;0;0;0;0;-0.980884;0.0711903;0.0377896;0.0711903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.408
head;Subject_6;Krieger_1;0.160511;-0.0485844;0.985838;0;0;0;0;0;0;0.708689;-0.0323994;0.0193094;-0.0323994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.417
hip;Subject_6;Krieger_1;0.270715;-0.012072;0.962584;0;0;0;0;0;0;-0.540093;-0.0113296;-0.0339746;-0.0113296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.417
lHand;Subject_6;Krieger_1;0.47321;-0.186798;0.860917;0;0;0;0;0;0;0.0404295;0.421332;-0.896698;0.421332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.417
rHand;Subject_6;Krieger_1;0.00852945;-0.153509;0.98811;0;0;0;0;0;0;0.0511075;0.411407;-0.907633;0.411407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.417
lFoot;Subject_6;Krieger_1;0.978749;-0.110506;0.172742;0;0;0;0;0;0;-0.986956;-0.00332904;-0.051822;-0.00332904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.417
rFoot;Subject_6;Krieger_1;0.914367;-0.0632991;0.399907;0;0;0;0;0;0;-0.980869;0.0708684;0.0380124;0.0708684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.417
head;Subject_6;Krieger_1;0.160554;-0.0484945;0.985835;0;0;0;0;0;0;0.708692;-0.0325266;0.0190855;-0.0325266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.428
hip;Subject_6;Krieger_1;0.270788;-0.0118091;0.962567;0;0;0;0;0;0;-0.540341;-0.0110999;-0.0340161;-0.0110999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.428
lHand;Subject_6;Krieger_1;0.473328;-0.186999;0.860809;0;0;0;0;0;0;0.040951;0.420759;-0.897004;0.420759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.428
rHand;Subject_6;Krieger_1;0.00966081;-0.153795;0.988056;0;0;0;0;0;0;0.0502562;0.414252;-0.9066;0.414252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.428
lFoot;Subject_6;Krieger_1;0.978782;-0.11028;0.172697;0;0;0;0;0;0;-0.986936;-0.0036165;-0.0518241;-0.0036165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.428
rFoot;Subject_6;Krieger_1;0.914349;-0.063213;0.399962;0;0;0;0;0;0;-0.980832;0.0707958;0.0382266;0.0707958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.428
head;Subject_6;Krieger_1;0.160624;-0.0484443;0.985826;0;0;0;0;0;0;0.708668;-0.0327294;0.0188144;-0.0327294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.44
hip;Subject_6;Krieger_1;0.270862;-0.0117216;0.962547;0;0;0;0;0;0;-0.540548;-0.0109951;-0.0341357;-0.0109951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.44
lHand;Subject_6;Krieger_1;0.473445;-0.187243;0.860691;0;0;0;0;0;0;0.0410442;0.419853;-0.897639;0.419853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.44
rHand;Subject_6;Krieger_1;0.010129;-0.153862;0.988041;0;0;0;0;0;0;0.0494893;0.41612;-0.905887;0.41612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.44
lFoot;Subject_6;Krieger_1;0.97876;-0.110455;0.172711;0;0;0;0;0;0;-0.986955;-0.00372722;-0.0517554;-0.00372722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.44
rFoot;Subject_6;Krieger_1;0.913963;-0.0661956;0.400361;0;0;0;0;0;0;-0.980908;0.070236;0.0390258;0.070236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.44
head;Subject_6;Krieger_1;0.160662;-0.0483578;0.985824;0;0;0;0;0;0;0.708693;-0.0328304;0.0185653;-0.0328304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.451
hip;Subject_6;Krieger_1;0.270955;-0.0117928;0.96252;0;0;0;0;0;0;-0.540542;-0.0109773;-0.0342199;-0.0109773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.451
lHand;Subject_6;Krieger_1;0.473561;-0.187652;0.860538;0;0;0;0;0;0;0.0408609;0.418991;-0.898309;0.418991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.451
rHand;Subject_6;Krieger_1;0.0106206;-0.154057;0.988005;0;0;0;0;0;0;0.0482407;0.417048;-0.905533;0.417048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.451
lFoot;Subject_6;Krieger_1;0.978771;-0.110559;0.172578;0;0;0;0;0;0;-0.98695;-0.00377424;-0.0516025;-0.00377424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;574.451
